1900,"Aston Villa","Blackburn Rovers",3,3,1
1900,"Aston Villa","Bolton Wanderers",3,0,1
1900,"Aston Villa","Bury",1,0,1
1900,"Aston Villa","Derby County",2,1,1
1900,"Aston Villa","Everton",1,2,1
1900,"Aston Villa","Liverpool",0,2,1
1900,"Aston Villa","Manchester City",7,1,1
1900,"Aston Villa","Newcastle United",2,2,1
1900,"Aston Villa","Nottingham Forest",2,1,1
1900,"Aston Villa","Notts County",1,2,1
1900,"Aston Villa","Preston North End",4,0,1
1900,"Aston Villa","Sheffield United",0,0,1
1900,"Aston Villa","Sheffield Wednesday",2,1,1
1900,"Aston Villa","Stoke City",2,0,1
1900,"Aston Villa","Sunderland",2,2,1
1900,"Aston Villa","West Bromwich Albion",0,1,1
1900,"Aston Villa","Wolverhampton Wanderers",0,0,1
1900,"Blackburn Rovers","Aston Villa",2,2,1
1900,"Blackburn Rovers","Bolton Wanderers",2,0,1
1900,"Blackburn Rovers","Bury",0,2,1
1900,"Blackburn Rovers","Derby County",1,0,1
1900,"Blackburn Rovers","Everton",2,1,1
1900,"Blackburn Rovers","Liverpool",3,1,1
1900,"Blackburn Rovers","Manchester City",1,0,1
1900,"Blackburn Rovers","Newcastle United",0,0,1
1900,"Blackburn Rovers","Nottingham Forest",1,3,1
1900,"Blackburn Rovers","Notts County",0,2,1
1900,"Blackburn Rovers","Preston North End",3,1,1
1900,"Blackburn Rovers","Sheffield United",1,0,1
1900,"Blackburn Rovers","Sheffield Wednesday",2,2,1
1900,"Blackburn Rovers","Stoke City",3,2,1
1900,"Blackburn Rovers","Sunderland",0,1,1
1900,"Blackburn Rovers","West Bromwich Albion",1,1,1
1900,"Blackburn Rovers","Wolverhampton Wanderers",2,0,1
1900,"Bolton Wanderers","Aston Villa",1,0,1
1900,"Bolton Wanderers","Blackburn Rovers",1,0,1
1900,"Bolton Wanderers","Bury",3,2,1
1900,"Bolton Wanderers","Derby County",0,1,1
1900,"Bolton Wanderers","Everton",1,0,1
1900,"Bolton Wanderers","Liverpool",1,0,1
1900,"Bolton Wanderers","Manchester City",0,0,1
1900,"Bolton Wanderers","Newcastle United",3,2,1
1900,"Bolton Wanderers","Nottingham Forest",4,2,1
1900,"Bolton Wanderers","Notts County",0,1,1
1900,"Bolton Wanderers","Preston North End",1,1,1
1900,"Bolton Wanderers","Sheffield United",0,0,1
1900,"Bolton Wanderers","Sheffield Wednesday",1,1,1
1900,"Bolton Wanderers","Stoke City",1,0,1
1900,"Bolton Wanderers","Sunderland",0,0,1
1900,"Bolton Wanderers","West Bromwich Albion",3,2,1
1900,"Bolton Wanderers","Wolverhampton Wanderers",1,0,1
1900,"Bury","Aston Villa",3,1,1
1900,"Bury","Blackburn Rovers",0,1,1
1900,"Bury","Bolton Wanderers",3,0,1
1900,"Bury","Derby County",2,1,1
1900,"Bury","Everton",3,0,1
1900,"Bury","Liverpool",0,0,1
1900,"Bury","Manchester City",4,0,1
1900,"Bury","Newcastle United",1,0,1
1900,"Bury","Nottingham Forest",0,1,1
1900,"Bury","Notts County",1,0,1
1900,"Bury","Preston North End",2,1,1
1900,"Bury","Sheffield United",1,1,1
1900,"Bury","Sheffield Wednesday",2,0,1
1900,"Bury","Stoke City",3,2,1
1900,"Bury","Sunderland",0,0,1
1900,"Bury","West Bromwich Albion",6,1,1
1900,"Bury","Wolverhampton Wanderers",0,1,1
1900,"Derby County","Aston Villa",3,0,1
1900,"Derby County","Blackburn Rovers",4,0,1
1900,"Derby County","Bolton Wanderers",4,2,1
1900,"Derby County","Bury",5,2,1
1900,"Derby County","Everton",0,1,1
1900,"Derby County","Liverpool",2,3,1
1900,"Derby County","Manchester City",2,0,1
1900,"Derby County","Newcastle United",1,1,1
1900,"Derby County","Nottingham Forest",0,0,1
1900,"Derby County","Notts County",2,1,1
1900,"Derby County","Preston North End",0,0,1
1900,"Derby County","Sheffield United",4,0,1
1900,"Derby County","Sheffield Wednesday",3,1,1
1900,"Derby County","Stoke City",4,1,1
