2016,"Burnley","Swansea City",0,1,1
2016,"Crystal Palace","West Bromwich Albion",0,1,1
2016,"Everton","Tottenham Hotspur",1,1,1
2016,"Hull City","Leicester City",2,1,1
2016,"Manchester City","Sunderland",2,1,1
2016,"Middlesbrough","Stoke City",1,1,1
2016,"Southampton","Watford",1,1,1
2016,"Arsenal","Liverpool",3,4,1
2016,"AFC Bournemouth","Manchester United",1,3,1
2016,"Chelsea","West Ham United",2,1,1
2016,"Manchester United","Southampton",2,0,1
2016,"Burnley","Liverpool",2,0,1
2016,"Leicester City","Arsenal",0,0,1
2016,"Stoke City","Manchester City",1,4,1
2016,"Swansea City","Hull City",0,2,1
2016,"Tottenham Hotspur","Crystal Palace",1,0,1
2016,"Watford","Chelsea",1,2,1
2016,"West Bromwich Albion","Everton",1,2,1
2016,"Sunderland","Middlesbrough",1,2,1
2016,"West Ham United","AFC Bournemouth",1,0,1
2016,"Chelsea","Burnley",3,0,1
2016,"Crystal Palace","AFC Bournemouth",1,1,1
2016,"Everton","Stoke City",1,0,1
2016,"Hull City","Manchester United",0,1,1
2016,"Leicester City","Swansea City",2,1,1
2016,"Southampton","Sunderland",1,1,1
2016,"Tottenham Hotspur","Liverpool",1,1,1
2016,"Watford","Arsenal",1,3,1
2016,"Manchester City","West Ham United",3,1,1
2016,"West Bromwich Albion","Middlesbrough",0,0,1
2016,"Arsenal","Southampton",2,1,1
2016,"AFC Bournemouth","West Bromwich Albion",1,0,1
2016,"Burnley","Hull City",1,1,1
2016,"Liverpool","Leicester City",4,1,1
2016,"Manchester United","Manchester City",1,2,1
2016,"Middlesbrough","Crystal Palace",1,2,1
2016,"Stoke City","Tottenham Hotspur",0,4,1
2016,"West Ham United","Watford",2,4,1
2016,"Swansea City","Chelsea",2,2,1
2016,"Sunderland","Everton",0,3,1
2016,"Chelsea","Liverpool",1,2,1
2016,"Everton","Middlesbrough",3,1,1
2016,"Hull City","Arsenal",1,4,1
2016,"Leicester City","Burnley",3,0,1
2016,"Manchester City","AFC Bournemouth",4,0,1
2016,"West Bromwich Albion","West Ham United",4,2,1
2016,"Crystal Palace","Stoke City",4,1,1
2016,"Southampton","Swansea City",1,0,1
2016,"Tottenham Hotspur","Sunderland",1,0,1
2016,"Watford","Manchester United",3,1,1
2016,"Arsenal","Chelsea",3,0,1
2016,"AFC Bournemouth","Everton",1,0,1
2016,"Liverpool","Hull City",5,1,1
2016,"Manchester United","Leicester City",4,1,1
2016,"Middlesbrough","Tottenham Hotspur",1,2,1
2016,"Stoke City","West Bromwich Albion",1,1,1
2016,"Sunderland","Crystal Palace",2,3,1
2016,"Swansea City","Manchester City",1,3,1
2016,"West Ham United","Southampton",0,3,1
2016,"Burnley","Watford",2,0,1
2016,"Everton","Crystal Palace",1,1,1
2016,"Hull City","Chelsea",0,2,1
2016,"Sunderland","West Bromwich Albion",1,1,1
2016,"Swansea City","Liverpool",1,2,1
2016,"Watford","AFC Bournemouth",2,2,1
2016,"West Ham United","Middlesbrough",1,1,1
2016,"Burnley","Arsenal",0,1,1
2016,"Leicester City","Southampton",0,0,1
2016,"Manchester United","Stoke City",1,1,1
2016,"Tottenham Hotspur","Manchester City",2,0,1
2016,"Arsenal","Swansea City",3,2,1
2016,"AFC Bournemouth","Hull City",6,1,1
2016,"Chelsea","Leicester City",3,0,1
2016,"Crystal Palace","West Ham United",0,1,1
2016,"Manchester City","Everton",1,1,1
2016,"Stoke City","Sunderland",2,0,1
2016,"West Bromwich Albion","Tottenham Hotspur",1,1,1
2016,"Middlesbrough","Watford",0,1,1
2016,"Southampton","Burnley",3,1,1
2016,"Liverpool","Manchester United",0,0,1
2016,"Arsenal","Middlesbrough",0,0,1
2016,"AFC Bournemouth","Tottenham Hotspur",0,0,1
2016,"Burnley","Everton",2,1,1
2016,"Hull City","Stoke City",0,2,1
2016,"Leicester City","Crystal Palace",3,1,1
2016,"Liverpool","West Bromwich Albion",2,1,1
2016,"Swansea City","Watford",0,0,1
2016,"West Ham United","Sunderland",1,0,1
2016,"Chelsea","Manchester United",4,0,1
2016,"Manchester City","Southampton",1,1,1
2016,"Crystal Palace","Liverpool",2,4,1
2016,"Manchester United","Burnley",0,0,1
2016,"Middlesbrough","AFC Bournemouth",2,0,1
2016,"Sunderland","Arsenal",1,4,1
2016,"Tottenham Hotspur","Leicester City",1,1,1
2016,"Watford","Hull City",1,0,1
2016,"West Bromwich Albion","Manchester City",0,4,1
2016,"Everton","West Ham United",2,0,1
2016,"Southampton","Chelsea",0,2,1
2016,"Stoke City","Swansea City",3,1,1
2016,"AFC Bournemouth","Sunderland",1,2,1
2016,"Burnley","Crystal Palace",3,2,1
2016,"Chelsea","Everton",5,0,1
2016,"Manchester City","Middlesbrough",1,1,1
2016,"West Ham United","Stoke City",1,1,1
2016,"Arsenal","Tottenham Hotspur",1,1,1
2016,"Hull City","Southampton",2,1,1
2016,"Leicester City","West Bromwich Albion",1,2,1
2016,"Liverpool","Watford",6,1,1
2016,"Swansea City","Manchester United",1,3,1
2016,"Crystal Palace","Manchester City",1,2,1
2016,"Everton","Swansea City",1,1,1
2016,"Manchester United","Arsenal",1,1,1
2016,"Southampton","Liverpool",0,0,1
2016,"Stoke City","AFC Bournemouth",0,1,1
2016,"Sunderland","Hull City",3,0,1
2016,"Tottenham Hotspur","West Ham United",3,2,1
2016,"Watford","Leicester City",2,1,1
2016,"Middlesbrough","Chelsea",0,1,1
2016,"West Bromwich Albion","Burnley",4,0,1
2016,"Burnley","Manchester City",1,2,1
