1909,"Arsenal","Aston Villa",1,0,1
1909,"Arsenal","Blackburn Rovers",0,1,1
1909,"Arsenal","Bolton Wanderers",2,0,1
1909,"Arsenal","Bradford City",0,1,1
1909,"Arsenal","Bristol City",2,2,1
1909,"Arsenal","Bury",0,0,1
1909,"Arsenal","Chelsea",3,2,1
1909,"Arsenal","Everton",1,0,1
1909,"Arsenal","Liverpool",1,1,1
1909,"Arsenal","Manchester United",0,0,1
1909,"Arsenal","Middlesbrough",3,0,1
1909,"Arsenal","Newcastle United",0,3,1
1909,"Arsenal","Nottingham Forest",0,1,1
1909,"Arsenal","Notts County",1,2,1
1909,"Arsenal","Preston North End",1,3,1
1909,"Arsenal","Sheffield United",0,0,1
1909,"Arsenal","Sheffield Wednesday",0,1,1
1909,"Arsenal","Sunderland",1,2,1
1909,"Arsenal","Tottenham Hotspur",1,0,1
1909,"Aston Villa","Arsenal",5,1,1
1909,"Aston Villa","Blackburn Rovers",4,3,1
1909,"Aston Villa","Bolton Wanderers",3,1,1
1909,"Aston Villa","Bradford City",3,1,1
1909,"Aston Villa","Bristol City",1,0,1
1909,"Aston Villa","Bury",4,1,1
1909,"Aston Villa","Chelsea",4,1,1
1909,"Aston Villa","Everton",3,1,1
1909,"Aston Villa","Liverpool",3,1,1
1909,"Aston Villa","Manchester United",7,1,1
1909,"Aston Villa","Middlesbrough",4,2,1
1909,"Aston Villa","Newcastle United",4,0,1
1909,"Aston Villa","Nottingham Forest",0,0,1
1909,"Aston Villa","Notts County",1,1,1
1909,"Aston Villa","Preston North End",3,0,1
1909,"Aston Villa","Sheffield United",2,1,1
1909,"Aston Villa","Sheffield Wednesday",5,0,1
1909,"Aston Villa","Sunderland",3,2,1
1909,"Aston Villa","Tottenham Hotspur",3,2,1
1909,"Blackburn Rovers","Arsenal",7,0,1
1909,"Blackburn Rovers","Aston Villa",3,2,1
1909,"Blackburn Rovers","Bolton Wanderers",4,2,1
1909,"Blackburn Rovers","Bradford City",2,0,1
1909,"Blackburn Rovers","Bristol City",5,2,1
1909,"Blackburn Rovers","Bury",5,1,1
1909,"Blackburn Rovers","Chelsea",1,0,1
1909,"Blackburn Rovers","Everton",2,1,1
1909,"Blackburn Rovers","Liverpool",1,1,1
1909,"Blackburn Rovers","Manchester United",3,2,1
1909,"Blackburn Rovers","Middlesbrough",1,1,1
1909,"Blackburn Rovers","Newcastle United",2,0,1
1909,"Blackburn Rovers","Nottingham Forest",2,2,1
1909,"Blackburn Rovers","Notts County",2,0,1
1909,"Blackburn Rovers","Preston North End",2,2,1
1909,"Blackburn Rovers","Sheffield United",3,1,1
1909,"Blackburn Rovers","Sheffield Wednesday",0,0,1
1909,"Blackburn Rovers","Sunderland",0,0,1
1909,"Blackburn Rovers","Tottenham Hotspur",2,0,1
1909,"Bolton Wanderers","Arsenal",3,0,1
1909,"Bolton Wanderers","Aston Villa",1,2,1
