2015,"Manchester United","Tottenham Hotspur",1,0,1
2015,"AFC Bournemouth","Aston Villa",0,1,1
2015,"Everton","Watford",2,2,1
2015,"Leicester City","Sunderland",4,2,1
2015,"Norwich City","Crystal Palace",1,3,1
2015,"Chelsea","Swansea City",2,2,1
2015,"Arsenal","West Ham United",0,2,1
2015,"Newcastle United","Southampton",2,2,1
2015,"Stoke City","Liverpool",0,1,1
2015,"West Bromwich Albion","Manchester City",0,3,1
2015,"Aston Villa","Manchester United",0,1,1
2015,"Southampton","Everton",0,3,1
2015,"Sunderland","Norwich City",1,3,1
2015,"Swansea City","Newcastle United",2,0,1
2015,"Tottenham Hotspur","Stoke City",2,2,1
2015,"Watford","West Bromwich Albion",0,0,1
2015,"West Ham United","Leicester City",1,2,1
2015,"Crystal Palace","Arsenal",1,2,1
2015,"Manchester City","Chelsea",3,0,1
2015,"Liverpool","AFC Bournemouth",1,0,1
2015,"Manchester United","Newcastle United",0,0,1
2015,"Crystal Palace","Aston Villa",2,1,1
2015,"Leicester City","Tottenham Hotspur",1,1,1
2015,"Norwich City","Stoke City",1,1,1
2015,"Sunderland","Swansea City",1,1,1
2015,"West Ham United","AFC Bournemouth",3,4,1
2015,"West Bromwich Albion","Chelsea",2,3,1
2015,"Everton","Manchester City",0,2,1
2015,"Watford","Southampton",0,0,1
2015,"Arsenal","Liverpool",0,0,1
2015,"Newcastle United","Arsenal",0,1,1
2015,"AFC Bournemouth","Leicester City",1,1,1
2015,"Aston Villa","Sunderland",2,2,1
2015,"Chelsea","Crystal Palace",1,2,1
2015,"Liverpool","West Ham United",0,3,1
2015,"Manchester City","Watford",2,0,1
2015,"Stoke City","West Bromwich Albion",0,1,1
2015,"Tottenham Hotspur","Everton",0,0,1
2015,"Southampton","Norwich City",3,0,1
2015,"Swansea City","Manchester United",2,1,1
2015,"Everton","Chelsea",3,1,1
2015,"Arsenal","Stoke City",2,0,1
2015,"Crystal Palace","Manchester City",0,1,1
2015,"Norwich City","AFC Bournemouth",3,1,1
