Guimaraes,Setubal,1,1
Pacos Ferreira,Sp Braga,0,2
Sp Lisbon,Trofense,3,1
Est Amadora,Academica,1,0
Leixoes,Nacional,1,3
Naval,Maritimo,1,0
Porto,Belenenses,2,0
Rio Ave,Benfica,1,1
Belenenses,Pacos Ferreira,2,2
Benfica,Porto,1,1
Academica,Rio Ave,1,0
Nacional,Naval,2,1
Setubal,Est Amadora,1,0
Trofense,Leixoes,1,2
Maritimo,Guimaraes,0,1
Sp Braga,Sp Lisbon,0,1
Sp Lisbon,Belenenses,2,0
Academica,Setubal,1,0
Est Amadora,Maritimo,0,0
Leixoes,Sp Braga,2,0
Naval,Trofense,3,1
Rio Ave,Porto,0,0
Guimaraes,Nacional,0,2
Pacos Ferreira,Benfica,3,4
Porto,Pacos Ferreira,2,0
Benfica,Sp Lisbon,2,0
Setubal,Rio Ave,1,0
Sp Braga,Naval,1,1
Maritimo,Academica,2,0
Nacional,Est Amadora,1,2
Trofense,Guimaraes,1,3
Belenenses,Leixoes,0,1
Naval,Belenenses,1,1
Academica,Nacional,1,1
Est Amadora,Trofense,1,0
Rio Ave,Pacos Ferreira,3,2
Sp Lisbon,Porto,1,2
Guimaraes,Sp Braga,0,0
Leixoes,Benfica,1,1
Setubal,Maritimo,0,2
Trofense,Academica,0,0
Belenenses,Guimaraes,1,1
Porto,Leixoes,2,3
Benfica,Naval,2,1
Maritimo,Rio Ave,1,1
Nacional,Setubal,1,0
Pacos Ferreira,Sp Lisbon,0,0
Sp Braga,Est Amadora,5,0
Setubal,Trofense,0,2
Naval,Porto,1,0
Rio Ave,Sp Lisbon,0,1
Academica,Sp Braga,1,1
Est Amadora,Belenenses,1,1
Guimaraes,Benfica,1,2
Leixoes,Pacos Ferreira,2,1
Maritimo,Nacional,4,2
Trofense,Maritimo,0,2
Porto,Guimaraes,2,0
Sp Lisbon,Leixoes,0,1
Benfica,Est Amadora,1,0
Nacional,Rio Ave,0,0
Pacos Ferreira,Naval,2,1
Sp Braga,Setubal,1,0
Belenenses,Academica,1,0
Rio Ave,Leixoes,1,2
Maritimo,Sp Braga,0,0
Naval,Sp Lisbon,0,1
Academica,Benfica,0,2
Guimaraes,Pacos Ferreira,0,0
Nacional,Trofense,1,0
Setubal,Belenenses,2,0
Leixoes,Naval,1,1
Belenenses,Maritimo,0,2
Pacos Ferreira,Est Amadora,1,0
Sp Braga,Nacional,1,0
Sp Lisbon,Guimaraes,2,0
Trofense,Rio Ave,2,0
Benfica,Setubal,2,2
Porto,Academica,2,1
Est Amadora,Sp Lisbon,1,3
Academica,Pacos Ferreira,2,1
Nacional,Belenenses,4,2
Setubal,Porto,0,3
Maritimo,Benfica,0,6
Rio Ave,Naval,2,0
Guimaraes,Leixoes,1,0
Trofense,Sp Braga,0,0
Est Amadora,Porto,2,4
Naval,Guimaraes,0,0
Sp Braga,Rio Ave,1,0
Sp Lisbon,Academica,0,0
Belenenses,Trofense,3,2
Leixoes,Est Amadora,1,1
Pacos Ferreira,Setubal,2,0
Porto,Maritimo,0,0
Benfica,Nacional,0,0
Academica,Leixoes,0,0
Rio Ave,Guimaraes,2,4
Setubal,Sp Lisbon,0,2
Est Amadora,Naval,1,0
Maritimo,Pacos Ferreira,4,1
Nacional,Porto,2,4
Trofense,Benfica,2,0
Sp Braga,Belenenses,2,0
Guimaraes,Est Amadora,0,0
Sp Lisbon,Maritimo,2,0
Benfica,Sp Braga,1,0
Leixoes,Setubal,0,0
Naval,Academica,2,1
Pacos Ferreira,Nacional,2,3
Porto,Trofense,0,0
Rio Ave,Belenenses,0,1
Belenenses,Benfica,0,0
Maritimo,Leixoes,0,0
Est Amadora,Rio Ave,2,0
Nacional,Sp Lisbon,1,1
Setubal,Naval,0,1
Sp Braga,Porto,0,2
Academica,Guimaraes,2,1
Trofense,Pacos Ferreira,1,3
Setubal,Guimaraes,2,4
Benfica,Rio Ave,1,0
Trofense,Sp Lisbon,0,0
Academica,Est Amadora,2,2
Belenenses,Porto,1,3
Maritimo,Naval,1,0
Nacional,Leixoes,0,0
Sp Braga,Pacos Ferreira,2,0
Leixoes,Trofense,2,0
Est Amadora,Setubal,0,0
