Sp Braga,Portimonense,3,1
Maritimo,Setubal,0,1
Naval,Porto,0,1
Pacos Ferreira,Sp Lisbon,1,0
Beira Mar,Leiria,0,0
Benfica,Academica,1,2
Rio Ave,Nacional,0,1
Olhanense,Guimaraes,0,0
Academica,Olhanense,1,1
Nacional,Benfica,2,1
Setubal,Sp Braga,0,0
Leiria,Pacos Ferreira,0,0
Portimonense,Naval,0,1
Porto,Beira Mar,3,0
Sp Lisbon,Maritimo,1,0
Guimaraes,Rio Ave,0,0
Benfica,Setubal,3,0
Nacional,Guimaraes,1,3
Beira Mar,Academica,2,1
Olhanense,Leiria,1,0
Pacos Ferreira,Portimonense,2,2
Rio Ave,Porto,0,2
Sp Braga,Maritimo,1,0
Naval,Sp Lisbon,1,3
Guimaraes,Benfica,2,1
Porto,Sp Braga,3,2
Sp Lisbon,Olhanense,0,0
Academica,Naval,3,0
Leiria,Nacional,2,1
Maritimo,Pacos Ferreira,1,1
Portimonense,Rio Ave,3,1
Setubal,Beira Mar,0,0
Olhanense,Portimonense,2,0
Beira Mar,Maritimo,1,1
Guimaraes,Leiria,1,0
Benfica,Sp Lisbon,2,0
Naval,Setubal,0,0
Pacos Ferreira,Sp Braga,2,2
Rio Ave,Academica,2,2
Nacional,Porto,0,2
Sp Braga,Naval,3,1
Academica,Guimaraes,3,1
Maritimo,Benfica,0,1
Porto,Olhanense,2,0
Leiria,Rio Ave,1,0
Portimonense,Beira Mar,1,0
Sp Lisbon,Nacional,1,1
Setubal,Pacos Ferreira,1,0
Leiria,Academica,2,1
Olhanense,Setubal,3,1
Benfica,Sp Braga,1,0
Nacional,Portimonense,3,1
Naval,Pacos Ferreira,1,2
Rio Ave,Maritimo,0,0
Beira Mar,Sp Lisbon,1,1
Guimaraes,Porto,1,1
Academica,Nacional,2,1
Pacos Ferreira,Beira Mar,1,1
Setubal,Guimaraes,2,1
Sp Braga,Olhanense,3,1
Maritimo,Naval,1,0
Portimonense,Benfica,0,1
Sp Lisbon,Rio Ave,1,0
Porto,Leiria,5,1
Benfica,Pacos Ferreira,2,0
Academica,Porto,0,1
Rio Ave,Sp Braga,2,0
Beira Mar,Naval,3,1
Leiria,Sp Lisbon,1,2
Nacional,Setubal,1,0
Olhanense,Maritimo,1,1
Guimaraes,Portimonense,2,0
Setubal,Rio Ave,3,3
Pacos Ferreira,Nacional,0,1
Portimonense,Academica,2,2
Maritimo,Leiria,1,1
Naval,Olhanense,1,1
Porto,Benfica,5,0
Sp Braga,Beira Mar,2,3
Sp Lisbon,Guimaraes,2,3
Nacional,Maritimo,0,0
Academica,Sp Lisbon,1,2
Guimaraes,Sp Braga,2,1
Benfica,Naval,4,0
Leiria,Setubal,1,0
Olhanense,Beira Mar,1,1
Porto,Portimonense,2,0
Rio Ave,Pacos Ferreira,3,1
Setubal,Academica,0,1
Maritimo,Guimaraes,2,0
Pacos Ferreira,Olhanense,1,0
Sp Lisbon,Porto,1,1
Beira Mar,Benfica,1,3
Naval,Rio Ave,0,1
Sp Braga,Nacional,2,0
Portimonense,Leiria,1,2
Benfica,Olhanense,2,0
Guimaraes,Pacos Ferreira,1,1
Leiria,Sp Braga,3,1
Portimonense,Sp Lisbon,1,3
