Setubal,Guimaraes,1,1
Boavista,Porto,1,1
Santa Clara,Sp Lisbon,2,2
Alverca,Sp Braga,3,2
Est Amadora,Belenenses,0,3
Farense,Leiria,2,1
Gil Vicente,Campomaiorense,3,0
Rio Ave,Benfica,1,1
Salgueiros,Maritimo,1,0
Guimaraes,Farense,3,0
Porto,Alverca,0,0
Belenenses,Gil Vicente,1,1
Benfica,Salgueiros,1,0
Campomaiorense,Boavista,0,1
Leiria,Est Amadora,1,1
Maritimo,Santa Clara,0,0
Sp Braga,Rio Ave,0,1
Sp Lisbon,Setubal,2,1
Boavista,Belenenses,1,0
Sp Braga,Porto,0,1
Est Amadora,Guimaraes,2,2
Farense,Sp Lisbon,0,3
Gil Vicente,Leiria,2,0
Rio Ave,Salgueiros,4,1
Santa Clara,Benfica,0,3
Setubal,Maritimo,4,2
Alverca,Campomaiorense,1,0
Campomaiorense,Sp Braga,2,4
Leiria,Boavista,0,0
Porto,Rio Ave,4,1
Belenenses,Alverca,4,2
Guimaraes,Gil Vicente,1,0
Maritimo,Farense,3,0
Salgueiros,Santa Clara,2,0
Benfica,Setubal,3,0
Sp Lisbon,Est Amadora,1,1
Porto,Campomaiorense,2,0
Farense,Benfica,0,1
Gil Vicente,Sp Lisbon,1,1
Alverca,Leiria,0,0
Boavista,Guimaraes,2,0
Est Amadora,Maritimo,1,1
Rio Ave,Santa Clara,0,5
Setubal,Salgueiros,1,2
Sp Braga,Belenenses,0,0
Campomaiorense,Rio Ave,1,1
Guimaraes,Alverca,1,0
Leiria,Sp Braga,3,0
Maritimo,Gil Vicente,1,0
Salgueiros,Farense,0,0
Belenenses,Porto,0,0
Benfica,Est Amadora,2,0
Sp Lisbon,Boavista,2,0
Santa Clara,Setubal,2,1
Boavista,Maritimo,0,2
Porto,Leiria,4,2
Campomaiorense,Belenenses,2,1
Gil Vicente,Benfica,0,2
Alverca,Sp Lisbon,2,1
Est Amadora,Salgueiros,1,0
Farense,Santa Clara,2,2
Rio Ave,Setubal,1,1
Sp Braga,Guimaraes,2,4
Setubal,Farense,1,1
Guimaraes,Porto,1,1
Sp Lisbon,Sp Braga,2,0
Belenenses,Rio Ave,2,1
Benfica,Boavista,1,1
Leiria,Campomaiorense,1,2
