Benfica,Porto,0,1
Moreirense,Belenenses,3,1
Academica,Benfica,1,4
Pacos Ferreira,Maritimo,0,0
Porto,Leiria,2,0
Santa Clara,Beira Mar,3,1
Setubal,Nacional,2,2
Sp Braga,Gil Vicente,0,0
Sp Lisbon,Boavista,1,1
Varzim,Guimaraes,0,1
Gil Vicente,Sp Lisbon,1,0
Benfica,Santa Clara,1,0
Beira Mar,Pacos Ferreira,3,1
Guimaraes,Sp Braga,1,1
Leiria,Academica,0,0
Maritimo,Varzim,2,0
Setubal,Moreirense,0,2
Boavista,Belenenses,1,3
Nacional,Porto,1,2
Moreirense,Boavista,1,1
Pacos Ferreira,Benfica,1,3
Academica,Nacional,2,2
Porto,Setubal,3,0
Santa Clara,Leiria,1,3
Sp Braga,Maritimo,0,1
Sp Lisbon,Guimaraes,1,1
Varzim,Beira Mar,1,0
Belenenses,Gil Vicente,1,1
Gil Vicente,Boavista,1,0
Leiria,Pacos Ferreira,0,1
Beira Mar,Sp Braga,2,2
Maritimo,Sp Lisbon,0,3
Nacional,Santa Clara,2,1
Porto,Moreirense,2,1
Setubal,Academica,3,1
Benfica,Varzim,2,1
Guimaraes,Belenenses,1,0
Sp Lisbon,Beira Mar,1,1
Belenenses,Maritimo,3,1
Sp Braga,Benfica,1,3
Moreirense,Gil Vicente,2,1
Pacos Ferreira,Nacional,3,3
Santa Clara,Setubal,1,0
Varzim,Leiria,0,2
Academica,Porto,1,1
Boavista,Guimaraes,3,1
Beira Mar,Belenenses,2,1
Benfica,Sp Lisbon,1,2
Academica,Moreirense,1,1
Leiria,Sp Braga,1,1
Maritimo,Boavista,0,0
Nacional,Varzim,2,0
Porto,Santa Clara,5,0
Setubal,Pacos Ferreira,0,2
Guimaraes,Gil Vicente,1,1
Boavista,Beira Mar,1,0
Belenenses,Benfica,2,4
Moreirense,Guimaraes,1,2
Gil Vicente,Maritimo,0,1
Pacos Ferreira,Porto,1,0
Santa Clara,Academica,0,0
Sp Braga,Nacional,4,1
Varzim,Setubal,3,2
Sp Lisbon,Leiria,1,1
Maritimo,Guimaraes,1,0
Leiria,Belenenses,1,4
Nacional,Sp Lisbon,1,1
Porto,Varzim,3,2
Academica,Pacos Ferreira,2,2
Beira Mar,Gil Vicente,5,0
Benfica,Boavista,1,1
Santa Clara,Moreirense,2,0
Setubal,Sp Braga,2,2
Guimaraes,Beira Mar,0,2
Sp Lisbon,Setubal,3,4
Belenenses,Nacional,0,0
Gil Vicente,Benfica,0,2
Maritimo,Moreirense,3,1
Pacos Ferreira,Santa Clara,3,1
Sp Braga,Porto,1,1
Varzim,Academica,0,3
Boavista,Leiria,0,1
Academica,Sp Braga,1,0
Beira Mar,Maritimo,1,0
Benfica,Guimaraes,4,0
Leiria,Gil Vicente,4,2
Moreirense,Pacos Ferreira,2,0
Nacional,Boavista,0,1
Porto,Sp Lisbon,2,0
Santa Clara,Varzim,2,2
Setubal,Belenenses,1,1
