Beira Mar,Boavista,2,4
Porto,Benfica,2,0
Sp Braga,Guimaraes,1,0
Alverca,Maritimo,0,0
Aves,Belenenses,0,1
Gil Vicente,Campomaiorense,1,1
Salgueiros,Pacos Ferreira,1,0
Sp Lisbon,Farense,1,0
Leiria,Est Amadora,2,0
Est Amadora,Sp Braga,0,1
Campomaiorense,Salgueiros,2,3
Guimaraes,Sp Lisbon,1,4
Belenenses,Porto,2,0
Pacos Ferreira,Aves,2,0
Benfica,Beira Mar,4,1
Farense,Alverca,2,0
Boavista,Leiria,4,0
Maritimo,Gil Vicente,1,0
Sp Braga,Sp Lisbon,3,2
Porto,Pacos Ferreira,2,1
Leiria,Benfica,1,1
Aves,Campomaiorense,2,2
Beira Mar,Belenenses,2,2
Est Amadora,Boavista,0,0
Gil Vicente,Farense,0,0
Salgueiros,Maritimo,1,0
Alverca,Guimaraes,1,3
Guimaraes,Gil Vicente,3,1
Sp Lisbon,Alverca,1,1
Belenenses,Leiria,1,1
Maritimo,Aves,2,1
Pacos Ferreira,Beira Mar,3,2
Farense,Salgueiros,2,1
Boavista,Sp Braga,1,2
Campomaiorense,Porto,0,5
Benfica,Est Amadora,2,1
Salgueiros,Guimaraes,2,1
Boavista,Benfica,1,0
Gil Vicente,Sp Lisbon,0,2
Aves,Farense,3,1
Beira Mar,Campomaiorense,0,0
Est Amadora,Belenenses,0,2
Porto,Maritimo,1,0
Sp Braga,Alverca,1,1
Leiria,Pacos Ferreira,1,4
Guimaraes,Aves,2,2
Alverca,Gil Vicente,2,0
Campomaiorense,Leiria,1,1
Maritimo,Beira Mar,2,1
Pacos Ferreira,Est Amadora,4,1
Sp Lisbon,Salgueiros,2,0
Belenenses,Boavista,2,2
Benfica,Sp Braga,2,2
Farense,Porto,1,3
Boavista,Pacos Ferreira,1,0
Aves,Sp Lisbon,3,4
Sp Braga,Gil Vicente,3,1
Leiria,Maritimo,1,0
Beira Mar,Farense,0,2
Est Amadora,Campomaiorense,4,0
Porto,Guimaraes,2,0
Benfica,Belenenses,1,0
Salgueiros,Alverca,3,1
Campomaiorense,Boavista,0,0
Pacos Ferreira,Benfica,0,0
Sp Lisbon,Porto,0,1
Alverca,Aves,5,1
Belenenses,Sp Braga,2,1
Gil Vicente,Salgueiros,0,2
Maritimo,Est Amadora,2,0
Farense,Leiria,1,1
Guimaraes,Beira Mar,1,1
Sp Braga,Salgueiros,2,0
Aves,Gil Vicente,1,0
Beira Mar,Sp Lisbon,0,1
Belenenses,Pacos Ferreira,0,0
Est Amadora,Farense,1,2
Benfica,Campomaiorense,2,0
Leiria,Guimaraes,1,1
Boavista,Maritimo,3,1
Porto,Alverca,6,0
Sp Lisbon,Leiria,4,0
Gil Vicente,Porto,2,2
Farense,Boavista,2,2
Alverca,Beira Mar,0,1
Campomaiorense,Belenenses,0,1
Maritimo,Benfica,3,0
Pacos Ferreira,Sp Braga,4,2
Salgueiros,Aves,2,1
Guimaraes,Est Amadora,4,0
Belenenses,Maritimo,1,0
Est Amadora,Sp Lisbon,1,2
Beira Mar,Gil Vicente,1,0
Pacos Ferreira,Campomaiorense,0,1
Benfica,Farense,2,1
Sp Braga,Aves,2,0
Leiria,Alverca,2,0
Porto,Salgueiros,5,1
Boavista,Guimaraes,4,1
Farense,Belenenses,3,1
Guimaraes,Benfica,0,4
Alverca,Est Amadora,3,1
Aves,Porto,0,1
Campomaiorense,Sp Braga,1,1
Gil Vicente,Leiria,2,0
Maritimo,Pacos Ferreira,1,1
Salgueiros,Beira Mar,0,1
Sp Lisbon,Boavista,0,0
Belenenses,Guimaraes,1,0
Beira Mar,Aves,1,0
Sp Braga,Porto,2,1
Boavista,Alverca,5,1
Campomaiorense,Maritimo,2,2
Est Amadora,Gil Vicente,2,1
Pacos Ferreira,Farense,1,1
Benfica,Sp Lisbon,3,0
Leiria,Salgueiros,2,1
Gil Vicente,Boavista,0,2
Sp Lisbon,Belenenses,2,1
Guimaraes,Pacos Ferreira,0,1
Alverca,Benfica,2,1
Aves,Leiria,1,1
Maritimo,Sp Braga,2,0
Salgueiros,Est Amadora,1,0
Farense,Campomaiorense,1,3
Porto,Beira Mar,2,0
Campomaiorense,Guimaraes,0,1
Belenenses,Alverca,1,0
Leiria,Porto,3,1
Boavista,Salgueiros,5,0
Est Amadora,Aves,0,0
Maritimo,Farense,1,1
Pacos Ferreira,Sp Lisbon,0,0
Benfica,Gil Vicente,0,0
Sp Braga,Beira Mar,3,3
