Nacional,Boavista,2,0
Porto,Sp Lisbon,0,1
Aves,Academica,2,2
Beira Mar,Maritimo,2,2
Leiria,Setubal,1,1
Pacos Ferreira,Belenenses,0,2
Est Amadora,Benfica,0,1
Sp Braga,Naval,2,1
Belenenses,Aves,1,0
Boavista,Pacos Ferreira,3,1
Academica,Leiria,0,0
Benfica,Porto,1,1
Maritimo,Sp Braga,1,2
Naval,Nacional,0,0
Setubal,Est Amadora,2,0
Sp Lisbon,Beira Mar,2,0
Porto,Setubal,5,1
Aves,Boavista,1,0
Est Amadora,Academica,3,3
Leiria,Belenenses,0,1
Maritimo,Naval,1,1
Pacos Ferreira,Nacional,2,1
Sp Braga,Sp Lisbon,0,1
Beira Mar,Benfica,2,2
Sp Lisbon,Maritimo,4,0
Academica,Porto,1,2
Belenenses,Est Amadora,3,0
Boavista,Leiria,1,1
Nacional,Aves,3,4
Naval,Pacos Ferreira,1,1
Setubal,Beira Mar,1,3
Benfica,Sp Braga,0,0
Est Amadora,Boavista,2,1
Maritimo,Benfica,0,3
Aves,Pacos Ferreira,0,1
Leiria,Nacional,1,0
Porto,Belenenses,3,1
Sp Lisbon,Naval,4,0
Beira Mar,Academica,0,1
Sp Braga,Setubal,0,0
Pacos Ferreira,Leiria,0,0
Belenenses,Beira Mar,2,0
Boavista,Porto,2,1
Benfica,Sp Lisbon,1,1
Nacional,Est Amadora,1,0
Naval,Aves,0,1
Setubal,Maritimo,1,1
Academica,Sp Braga,0,1
Beira Mar,Boavista,1,0
Benfica,Naval,2,1
Maritimo,Academica,0,0
Porto,Nacional,2,0
Est Amadora,Pacos Ferreira,1,0
Leiria,Aves,3,1
Sp Braga,Belenenses,2,1
Sp Lisbon,Setubal,3,1
Belenenses,Maritimo,2,0
Boavista,Sp Braga,0,1
Academica,Sp Lisbon,0,2
Aves,Est Amadora,0,1
Leiria,Naval,2,2
Nacional,Beira Mar,3,0
Pacos Ferreira,Porto,1,1
Setubal,Benfica,0,1
Maritimo,Boavista,1,2
Beira Mar,Pacos Ferreira,1,1
Benfica,Academica,2,0
Est Amadora,Leiria,1,1
Naval,Setubal,1,2
Porto,Aves,4,1
Sp Braga,Nacional,1,1
Sp Lisbon,Belenenses,4,0
