Sp Lisbon,Academica,4,1
Leixoes,Benfica,1,1
Maritimo,Pacos Ferreira,3,1
Nacional,Est Amadora,0,0
Sp Braga,Porto,1,2
Guimaraes,Setubal,1,1
Leiria,Boavista,0,0
Naval,Belenenses,1,1
Belenenses,Sp Braga,0,2
Benfica,Guimaraes,0,0
Academica,Leiria,1,1
Boavista,Maritimo,0,2
Est Amadora,Naval,3,1
Pacos Ferreira,Leixoes,1,1
Porto,Sp Lisbon,1,0
Setubal,Nacional,1,1
Leixoes,Guimaraes,2,2
Pacos Ferreira,Boavista,1,1
Sp Braga,Est Amadora,2,1
Leiria,Porto,0,3
Maritimo,Academica,2,0
Nacional,Benfica,0,3
Naval,Setubal,0,0
Sp Lisbon,Belenenses,1,0
Setubal,Sp Braga,3,1
Benfica,Naval,3,0
Boavista,Leixoes,0,0
Porto,Maritimo,1,0
Academica,Pacos Ferreira,1,0
Belenenses,Leiria,2,1
Est Amadora,Sp Lisbon,0,2
Guimaraes,Nacional,1,0
Naval,Guimaraes,1,4
Leiria,Est Amadora,0,0
Leixoes,Nacional,1,1
Maritimo,Belenenses,2,0
Pacos Ferreira,Porto,0,2
Sp Braga,Benfica,0,0
Sp Lisbon,Setubal,2,2
Boavista,Academica,0,0
Benfica,Sp Lisbon,0,0
Porto,Boavista,2,0
Belenenses,Pacos Ferreira,1,0
Est Amadora,Maritimo,1,1
Guimaraes,Sp Braga,1,0
Nacional,Naval,2,0
Setubal,Leiria,2,0
Academica,Leixoes,1,1
Sp Lisbon,Guimaraes,3,0
Academica,Porto,0,1
Leiria,Benfica,1,2
Leixoes,Naval,0,1
Maritimo,Setubal,0,0
Boavista,Belenenses,2,4
Pacos Ferreira,Est Amadora,2,1
Sp Braga,Nacional,1,0
Guimaraes,Leiria,2,1
Belenenses,Academica,0,0
Nacional,Sp Lisbon,0,0
Setubal,Pacos Ferreira,3,1
Benfica,Maritimo,2,1
Est Amadora,Boavista,0,0
Naval,Sp Braga,1,1
Porto,Leixoes,3,0
Porto,Belenenses,1,1
Leixoes,Sp Braga,3,0
Pacos Ferreira,Benfica,1,2
Academica,Est Amadora,3,3
Boavista,Setubal,3,3
Leiria,Nacional,1,3
Sp Lisbon,Naval,4,1
Maritimo,Guimaraes,0,1
Belenenses,Leixoes,1,1
Guimaraes,Pacos Ferreira,0,0
Benfica,Boavista,6,1
Est Amadora,Porto,2,2
Naval,Leiria,1,0
Setubal,Academica,3,1
Sp Braga,Sp Lisbon,3,0
Nacional,Maritimo,0,2
Leiria,Sp Braga,0,0
Academica,Benfica,1,3
Leixoes,Sp Lisbon,1,1
Belenenses,Est Amadora,0,0
Maritimo,Naval,0,1
Pacos Ferreira,Nacional,1,0
Porto,Setubal,2,0
Boavista,Guimaraes,3,2
Setubal,Belenenses,1,1
Benfica,Porto,0,1
Est Amadora,Leixoes,2,0
Nacional,Boavista,2,0
