Pacos Ferreira,Sp Braga,0,2
Estoril,Nacional,3,1
Guimaraes,Olhanense,2,0
Belenenses,Rio Ave,0,3
Gil Vicente,Academica,2,0
Maritimo,Benfica,2,1
Setubal,Porto,1,3
Sp Lisbon,Arouca,5,1
Academica,Sp Lisbon,0,4
Olhanense,Pacos Ferreira,1,0
Arouca,Estoril,1,2
Benfica,Gil Vicente,2,1
Nacional,Guimaraes,1,1
Porto,Maritimo,3,0
Rio Ave,Setubal,2,0
Sp Braga,Belenenses,2,1
Guimaraes,Setubal,1,4
Sp Lisbon,Benfica,1,1
Arouca,Rio Ave,1,0
Belenenses,Nacional,2,3
Gil Vicente,Sp Braga,1,0
Maritimo,Olhanense,1,1
Pacos Ferreira,Porto,0,1
Estoril,Academica,1,1
Benfica,Pacos Ferreira,3,1
Porto,Gil Vicente,2,0
Rio Ave,Guimaraes,0,1
Academica,Belenenses,2,1
Nacional,Arouca,0,1
Olhanense,Sp Lisbon,0,2
Setubal,Maritimo,2,4
Sp Braga,Estoril,3,2
Arouca,Sp Braga,0,1
Belenenses,Maritimo,1,0
Gil Vicente,Olhanense,1,1
Sp Lisbon,Rio Ave,1,1
Estoril,Porto,2,2
Guimaraes,Benfica,0,1
Nacional,Academica,1,0
Pacos Ferreira,Setubal,1,1
Porto,Guimaraes,1,0
Academica,Arouca,0,0
Benfica,Belenenses,1,1
Maritimo,Pacos Ferreira,3,4
Olhanense,Estoril,1,2
Rio Ave,Nacional,0,3
Sp Braga,Sp Lisbon,1,2
Setubal,Gil Vicente,2,2
Academica,Rio Ave,0,1
Belenenses,Olhanense,2,0
Sp Lisbon,Setubal,4,0
Arouca,Porto,1,3
Estoril,Benfica,1,2
Gil Vicente,Pacos Ferreira,2,1
Nacional,Sp Braga,3,0
Guimaraes,Maritimo,1,0
Sp Braga,Academica,0,1
Olhanense,Arouca,1,0
Rio Ave,Gil Vicente,0,1
Setubal,Belenenses,0,0
Benfica,Nacional,2,0
Maritimo,Estoril,1,3
Porto,Sp Lisbon,3,1
Pacos Ferreira,Guimaraes,1,3
Academica,Benfica,0,3
Belenenses,Porto,1,1
Sp Lisbon,Maritimo,3,2
Arouca,Pacos Ferreira,0,0
Estoril,Setubal,0,2
Gil Vicente,Guimaraes,1,0
Nacional,Olhanense,0,0
Sp Braga,Rio Ave,0,1
Benfica,Sp Braga,1,0
Porto,Nacional,1,1
Guimaraes,Sp Lisbon,0,1
Maritimo,Gil Vicente,3,2
Pacos Ferreira,Belenenses,1,0
Rio Ave,Estoril,0,2
Setubal,Arouca,1,0
Olhanense,Academica,0,1
