Espinho,Sp Lisbon,1,3
Belenenses,Boavista,2,4
Benfica,Sp Braga,1,1
Guimaraes,Gil Vicente,4,2
Porto,Setubal,2,2
Farense,Est Amadora,1,0
Leca,Leiria,3,0
Maritimo,Desp. Chaves,3,3
Rio Ave,Salgueiros,1,1
Sp Lisbon,Farense,0,0
Boavista,Espinho,0,2
Gil Vicente,Benfica,0,3
Leiria,Porto,0,3
Setubal,Guimaraes,4,0
Desp. Chaves,Leca,1,0
Est Amadora,Rio Ave,0,0
Salgueiros,Maritimo,0,0
Sp Braga,Belenenses,3,1
Rio Ave,Sp Lisbon,3,4
Belenenses,Espinho,0,0
Benfica,Setubal,5,1
Farense,Boavista,2,0
Guimaraes,Leiria,3,0
Leca,Salgueiros,3,1
Maritimo,Est Amadora,2,0
Porto,Desp. Chaves,2,0
Sp Braga,Gil Vicente,4,1
Sp Lisbon,Maritimo,3,0
Boavista,Rio Ave,2,0
Desp. Chaves,Guimaraes,0,0
Salgueiros,Porto,0,1
Espinho,Farense,1,0
Est Amadora,Leca,1,0
Gil Vicente,Belenenses,1,2
Leiria,Benfica,0,2
Setubal,Sp Braga,1,1
Leca,Sp Lisbon,0,1
Belenenses,Farense,1,2
Gil Vicente,Setubal,0,0
Guimaraes,Salgueiros,1,2
Maritimo,Boavista,2,2
Porto,Est Amadora,0,0
Rio Ave,Espinho,0,3
Sp Braga,Leiria,1,0
Benfica,Desp. Chaves,3,0
Espinho,Maritimo,1,0
Boavista,Leca,0,0
Est Amadora,Guimaraes,2,0
Sp Lisbon,Porto,0,1
Desp. Chaves,Sp Braga,5,2
Farense,Rio Ave,2,1
Leiria,Gil Vicente,2,0
Salgueiros,Benfica,0,1
Setubal,Belenenses,2,0
Belenenses,Rio Ave,2,1
Benfica,Est Amadora,2,0
Gil Vicente,Desp. Chaves,3,0
Guimaraes,Sp Lisbon,0,1
Leca,Espinho,1,1
Maritimo,Farense,1,0
Porto,Boavista,1,0
Setubal,Leiria,4,1
Sp Braga,Salgueiros,0,0
Boavista,Guimaraes,2,2
Desp. Chaves,Setubal,0,1
Espinho,Porto,0,5
Est Amadora,Sp Braga,3,1
Farense,Leca,0,0
Leiria,Belenenses,3,1
Rio Ave,Maritimo,2,3
Salgueiros,Gil Vicente,3,2
Sp Lisbon,Benfica,1,0
Belenenses,Maritimo,2,0
Benfica,Boavista,1,1
Gil Vicente,Est Amadora,0,1
Guimaraes,Espinho,2,4
Leca,Rio Ave,3,2
Leiria,Desp. Chaves,0,1
Porto,Farense,2,0
Setubal,Salgueiros,1,1
Sp Braga,Sp Lisbon,1,0
Boavista,Sp Braga,3,0
Desp. Chaves,Belenenses,2,2
Espinho,Benfica,0,3
Est Amadora,Setubal,2,0
Farense,Guimaraes,1,0
Maritimo,Leca,0,1
Rio Ave,Porto,0,1
Salgueiros,Leiria,3,0
Sp Lisbon,Gil Vicente,2,0
Belenenses,Leca,0,4
Benfica,Farense,2,1
Desp. Chaves,Salgueiros,1,1
Gil Vicente,Boavista,2,4
Guimaraes,Rio Ave,2,0
Leiria,Est Amadora,2,0
Porto,Maritimo,4,1
Setubal,Sp Lisbon,1,0
Sp Braga,Espinho,2,1
Boavista,Setubal,0,0
Leca,Porto,2,4
Rio Ave,Benfica,0,1
Espinho,Gil Vicente,1,0
