Belenenses,Maritimo,3,0
Sp Lisbon,Gil Vicente,3,2
Beira Mar,Benfica,2,3
Boavista,Nacional,1,0
Estoril,Rio Ave,0,0
Moreirense,Guimaraes,0,0
Penafiel,Setubal,1,4
Academica,Sp Braga,2,2
Guimaraes,Academica,2,1
Gil Vicente,Boavista,0,1
Benfica,Moreirense,2,0
Leiria,Estoril,4,2
Maritimo,Penafiel,3,0
Sp Braga,Porto,1,1
Nacional,Beira Mar,2,1
Setubal,Sp Lisbon,2,0
Rio Ave,Belenenses,3,3
Boavista,Setubal,1,1
Porto,Estoril,2,2
Academica,Benfica,0,1
Beira Mar,Gil Vicente,1,0
Belenenses,Leiria,2,1
Moreirense,Nacional,3,2
Penafiel,Rio Ave,1,1
Sp Lisbon,Maritimo,0,1
Sp Braga,Guimaraes,1,0
Porto,Leiria,1,1
Setubal,Beira Mar,1,2
Guimaraes,Porto,0,1
Maritimo,Boavista,2,1
Benfica,Sp Braga,0,0
Gil Vicente,Moreirense,3,1
Leiria,Penafiel,1,2
Nacional,Academica,2,1
Rio Ave,Sp Lisbon,0,0
Estoril,Belenenses,1,0
Boavista,Rio Ave,0,1
Academica,Gil Vicente,2,1
Guimaraes,Benfica,1,2
Moreirense,Setubal,2,2
Penafiel,Estoril,2,1
Porto,Belenenses,3,0
Sp Lisbon,Leiria,2,2
Sp Braga,Nacional,3,2
Beira Mar,Maritimo,2,2
Gil Vicente,Sp Braga,0,1
Estoril,Sp Lisbon,1,4
Maritimo,Moreirense,1,0
Nacional,Guimaraes,1,0
Belenenses,Penafiel,4,1
Benfica,Porto,0,1
Leiria,Boavista,0,3
Rio Ave,Beira Mar,1,1
Setubal,Academica,1,0
Boavista,Estoril,0,0
Moreirense,Rio Ave,0,0
Sp Braga,Setubal,2,3
Sp Lisbon,Belenenses,2,0
Academica,Maritimo,1,0
Beira Mar,Leiria,0,1
Benfica,Nacional,2,1
Guimaraes,Gil Vicente,2,1
Porto,Penafiel,2,0
Nacional,Porto,2,2
Penafiel,Sp Lisbon,0,3
Belenenses,Boavista,1,2
Estoril,Beira Mar,5,0
Gil Vicente,Benfica,1,1
Leiria,Moreirense,0,0
Rio Ave,Academica,3,1
Maritimo,Sp Braga,2,0
Setubal,Guimaraes,1,0
Beira Mar,Belenenses,3,3
Boavista,Penafiel,2,1
Guimaraes,Maritimo,1,1
Academica,Leiria,0,1
Benfica,Setubal,4,0
Moreirense,Estoril,1,2
Nacional,Gil Vicente,0,0
Sp Braga,Rio Ave,3,0
Porto,Sp Lisbon,3,0
Estoril,Academica,0,1
Belenenses,Moreirense,3,0
Gil Vicente,Porto,0,2
Maritimo,Benfica,1,1
Penafiel,Beira Mar,2,1
Setubal,Nacional,1,0
Leiria,Sp Braga,0,0
Sp Lisbon,Boavista,6,1
Rio Ave,Guimaraes,1,1
Nacional,Maritimo,1,1
Beira Mar,Sp Lisbon,2,2
Porto,Boavista,0,1
Benfica,Rio Ave,3,3
Gil Vicente,Setubal,2,1
Guimaraes,Leiria,1,1
Moreirense,Penafiel,2,2
Sp Braga,Estoril,2,0
Academica,Belenenses,1,1
Boavista,Beira Mar,3,0
Belenenses,Sp Braga,1,2
Estoril,Guimaraes,0,1
Leiria,Benfica,1,0
Maritimo,Gil Vicente,1,1
Penafiel,Academica,3,1
Rio Ave,Nacional,4,1
Sp Lisbon,Moreirense,4,1
Setubal,Porto,0,1
Porto,Beira Mar,0,1
Guimaraes,Belenenses,1,0
Nacional,Leiria,0,3
Academica,Sp Lisbon,2,3
Gil Vicente,Rio Ave,3,1
Moreirense,Boavista,1,1
Setubal,Maritimo,2,0
