Leixoes,Belenenses,0,0
Nacional,Sp Lisbon,1,1
Sp Braga,Academica,1,0
Benfica,Maritimo,1,1
Leiria,Rio Ave,1,1
Naval,Olhanense,0,0
Pacos Ferreira,Porto,1,1
Setubal,Guimaraes,0,0
Olhanense,Leiria,0,0
Academica,Pacos Ferreira,1,1
Sp Lisbon,Sp Braga,1,2
Guimaraes,Benfica,0,1
Maritimo,Leixoes,1,0
Porto,Nacional,3,0
Rio Ave,Setubal,1,0
Belenenses,Naval,2,0
Naval,Porto,1,3
Pacos Ferreira,Guimaraes,0,0
Academica,Sp Lisbon,0,2
Leiria,Maritimo,0,0
Leixoes,Rio Ave,0,0
Sp Braga,Belenenses,3,1
Benfica,Setubal,8,1
Nacional,Olhanense,1,1
Guimaraes,Naval,3,0
Porto,Leixoes,4,1
Rio Ave,Nacional,2,0
Belenenses,Benfica,0,4
Maritimo,Sp Braga,1,2
Olhanense,Academica,2,1
Setubal,Leiria,0,4
Sp Lisbon,Pacos Ferreira,1,0
Leixoes,Guimaraes,3,1
Pacos Ferreira,Rio Ave,1,1
Sp Braga,Porto,1,0
Academica,Belenenses,1,1
Leiria,Benfica,1,2
Nacional,Maritimo,2,1
Naval,Setubal,0,1
Sp Lisbon,Olhanense,3,2
Olhanense,Sp Braga,0,1
Benfica,Leixoes,5,0
Maritimo,Naval,1,2
Porto,Sp Lisbon,1,0
Rio Ave,Academica,0,0
Setubal,Pacos Ferreira,0,1
Guimaraes,Leiria,2,2
Academica,Maritimo,2,4
Naval,Rio Ave,3,2
Sp Braga,Setubal,2,0
Leixoes,Leiria,3,2
Olhanense,Porto,0,3
Sp Lisbon,Belenenses,0,0
Nacional,Guimaraes,2,0
Pacos Ferreira,Benfica,1,3
Belenenses,Nacional,0,1
Belenenses,Olhanense,0,0
Leiria,Naval,2,0
Rio Ave,Sp Braga,1,1
Maritimo,Pacos Ferreira,3,1
Porto,Academica,3,2
Setubal,Leixoes,1,0
Benfica,Nacional,6,1
Guimaraes,Sp Lisbon,1,1
Porto,Belenenses,1,1
Naval,Leixoes,1,0
Sp Braga,Benfica,2,0
Nacional,Setubal,2,1
Olhanense,Rio Ave,0,1
Pacos Ferreira,Leiria,0,1
Sp Lisbon,Maritimo,1,1
Academica,Guimaraes,2,0
Belenenses,Pacos Ferreira,0,3
Guimaraes,Sp Braga,1,0
Setubal,Olhanense,0,0
Leiria,Academica,1,1
Leixoes,Nacional,2,4
Maritimo,Porto,1,0
Rio Ave,Sp Lisbon,2,2
Benfica,Naval,1,0
Olhanense,Guimaraes,0,2
Sp Lisbon,Benfica,0,0
Academica,Setubal,3,0
Belenenses,Maritimo,2,2
Nacional,Naval,1,1
Pacos Ferreira,Leixoes,1,1
Porto,Rio Ave,2,1
Sp Braga,Leiria,2,0
Guimaraes,Porto,1,4
Leixoes,Sp Braga,1,1
Naval,Pacos Ferreira,1,0
Rio Ave,Belenenses,0,0
Benfica,Academica,4,0
Maritimo,Olhanense,5,2
Leiria,Nacional,1,2
Setubal,Sp Lisbon,0,2
Pacos Ferreira,Nacional,2,1
Olhanense,Benfica,2,2
Sp Lisbon,Leiria,0,1
Academica,Leixoes,2,0
Maritimo,Rio Ave,0,1
Porto,Setubal,2,0
Sp Braga,Naval,0,0
Belenenses,Guimaraes,0,1
Pacos Ferreira,Sp Braga,0,1
Guimaraes,Rio Ave,1,0
Naval,Sp Lisbon,0,1
Benfica,Porto,1,0
Leiria,Belenenses,1,0
Nacional,Academica,4,3
Setubal,Maritimo,3,2
Leixoes,Olhanense,2,2
